Date,Time,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20122018,10:08:32:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,500,23,30.8,30.79,30.78,30.77,30.76,30,100,41,700,42
20122018,10:08:33:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,100,23,30.8,30.79,30.78,30.77,30.76,33,100,41,700,42
20122018,10:08:34:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,100,23,30.8,30.79,30.78,30.77,30.76,30,400,41,700,42
20122018,10:08:35:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,100,23,30.8,30.79,30.78,30.77,30.76,30,400,41,700,42
20122018,10:08:36:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,100,23,30.8,30.79,30.78,30.77,30.76,30,500,41,700,42
20122018,10:08:37:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,100,23,30.8,30.79,30.78,30.77,30.76,30,500,41,700,42
20122018,10:08:38:000000,30.81,30.82,30.83,30.84,30.85,46,800,35,100,23,30.8,30.79,30.78,30.77,30.76,30,400,41,700,42
20122018,10:08:39:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,23,700,41,100,42
20122018,10:08:40:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,23,700,41,100,42
20122018,10:08:41:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,33,900,41,100,42
20122018,10:08:42:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,33,900,41,100,42
20122018,10:08:43:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,34,500,41,100,42
20122018,10:08:44:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,34,500,41,100,42
20122018,10:08:45:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,34,500,41,100,42
20122018,10:08:46:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,34,100,41,100,42
20122018,10:08:47:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,34,100,41,100,42
20122018,10:08:48:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,34,100,41,100,42
20122018,10:08:49:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,34,100,41,100,42
20122018,10:08:50:000000,30.81,30.82,30.83,30.84,30.85,46,300,33,100,23,30.8,30.79,30.78,30.77,30.76,18,800,41,100,42
20122018,10:08:51:000000,30.8,30.81,30.82,30.83,30.84,44,800,46,500,30,30.79,30.78,30.77,30.76,30.75,33,100,42,100,38
20122018,10:08:52:000000,30.8,30.81,30.82,30.83,30.84,44,800,46,500,30,30.79,30.78,30.77,30.76,30.75,33,100,42,100,38
20122018,10:08:53:000000,30.8,30.81,30.82,30.83,30.84,44,100,47,200,30,30.79,30.78,30.77,30.76,30.75,30,400,42,100,43
20122018,10:08:54:000000,30.8,30.81,30.82,30.83,30.84,44,100,47,200,30,30.79,30.78,30.77,30.76,30.75,30,400,42,100,43
20122018,10:08:55:000000,30.8,30.81,30.82,30.83,30.84,44,100,47,200,30,30.79,30.78,30.77,30.76,30.75,33,400,42,100,43
20122018,10:08:56:000000,30.8,30.81,30.82,30.83,30.84,44,600,44,200,30,30.79,30.78,30.77,30.76,30.75,7,200,42,100,43
